pkg_name,sha256,vercode,with_iot_lib
com.urban.flashlight,CD1DACA104AEF6FD3EB3FE34B4A18D28148A0EB8F9CDCC26F878F49BDC27C386,2,0
bt.arm,CD1ED66A8441A886BFE709F093B6A433A931F055F323BC406F79CB2089D6D745,1,0
com.weedle.car_sirius_remotes,CD2450E99C23AD44759FFF676B7DA0553E3AAFD722D3D96D1D3CA207C136D8E6,6124,1
alanhuert.aiawake.org,CD25F7F943B6B16042F903ED10C360903C0E6AC4FF33534A7941BB02E46A9E65,3,0
com.gddinstrumentation.scip,CD28D5E5011F990287D53A05B9103A1E68570EE7CC9E30E5084747CD74562803,7,0
blechecker.sreyasvpariyath.com.ble_checker,CD291B478C97EA4C6A66C78F29EED7EF52AAB1416B940ECB6355D366BE483C7B,1,0
de.sparetimedroid.simplisticremotepowerswitch,CD2B3203744A714B9E69075636B8A820E3EDCB01D8871083B21C1D52E7D3FE28,5,0
com.usb.rfan7c,CD2D3AD01611E37D9EF57041F7C9D2ABAB51A8729280D07CBCD411F277C021BF,2,0
com.guavafap.screenmirroring,CD363F1EF491D3EABD80066B13C3D18D32B4744A8E18E036E8B3EE84D9926934,1,0
com.grundig.scms,CD395475312C6156508518B7FACB12F38A66BE27526FC7FB87B017EB0F517A7D,31001,1
com.macrovideo.guardptcam,CD3B7A5DEB796EE2A70EC5F7F1DC0392B2B2515B4A60EDF632EBC511C4411E23,5921,1
com.itrackgps.itrackpush,CD3DF2AA4AC55A4CE783003EB49ED1EAF8DF4F8805448FEADA822525A10DD6F4,28,0
com.app.controllex,CD400C1E5F5F77BA47EF1FC342A9E35BBF5680E9A26C96676DAAB8D26D40C8BE,21,1
com.milkproduct.fritztrafficmonitor,D899BAAD1B2F34662303299AE697FBC379FA85ABEF5BABEF9CDC147D14E848D2,33,0
com.ahranta.android.wizhelper,CD4575F28AA2ABD04CF7D607AB2E4ED796F11C7409EE1649A6DDA9AEA670C1A2,23,0
malinacloud.ru.malinka,CD4668B81F6E3AA708CADE78D01AA67465A7253A5BAB5F1BB94A8329C39D73F7,9,0
com.appstudio.handshake,CD4C4BC7CC5FF75B7D6B4B11ADB28825392538FAF686C2C35239575D9AC36F33,1,0
com.shopcomm.pigglywiggly,CD52CD98A70B00E017E2F9C2B871F32B272103B09451AF2E10EC4704282D57F4,16,0
de.gnm.viclean,CD5328C236960A5B56A246F9C5FC6879D98928A109C55C9CF24D8D3F8C524B97,1,0
qa.ooredoo.mykipet,CD564049F122B9AAE08DADADD102C0DE80748369726BB745E3E25BEB6A20B7D3,201812041,1
com.facelab.chronos,D01FB7B1E9DC1618EA8085B4938E5F9EB22C6141457374A2740CA19C6ACFC3EF,1028,0
com.aerophone.lincam,CD573AB62A04F4E6431DAC79FD0EC85F7CCC8FBCBAAC7D3FFA149C7DA7C25329,2,0
com.netsupportsoftware.manager.client.oem.crosstec,CD5841D1A69CF8D5704801253C98971BD28C6975052A3C8E8817B5D887380117,2,0
com.upixels.upzx.hkinf,CD59ACB2C94090F61DE09AB33A4027FA13D5D8DF59503C21C70F47014A95C99E,19,0
com.vsion.macroship.furibee.toys,CD5A93D138B286DF847F8B26B357085C83545B63D8BEF4C92A786A3D8AC4BE71,2,1
xyz.appmaker.kbyfod,CD5DBF65FE30F444B24890FC5418D5066769807444E9F08E0170841AA3300824,341,0
no.nordicsemi.android.nrfconnectdevicemanager,CD5EE613D8429BFF917FF5CBD506661DBFF7BC77D27000E2ACDC21F0D07669C6,1,1
com.fall.detection,F7B3D698F1580D5A2093E3434B627C15C536E3129D8FCA10A928459CD9FDEA36,6,0
com.robotca.ControlApp,CD62D162D75F8BB4279D4B07D52F3A9E2D5E4A8F1113AFF38EBC3147DAF6D18B,1,0
com.apex.wristball,CD6598B8C76C005CBE189F7FB41CDCAD1506E25C87137808348E8AD813E6CFDD,11,1
com.wifimodem.howtochangewifichannel,CD662FCD98D4BA4262F37EDFFA2F0CF57978421B84344A97BD1A3367AC3B3816,1,0
watch.richface.androidwear.digitalvision,CD6691DE6DAC148AAE87FC6B732D2900A4FF8F915866EBB9BF3D8808FB5EE50A,13,1
com.riscogroup.bluesecurity,CD6C5493E22C50372D7D16D01051F612BB795E7F9E5E81A3DF37FCA548EEDBEB,3,0
com.king.xplora.ab,CD79126326283B46112CBC6ADB46572A827BD739814A45B2D2EE15FC76240A88,9,1
com.beonhome,CD7CA566E48A04A5C5FC95EB25FCFFC1F0315BE215EF48A5F00D86D397BB5506,1060120,1
com.intinorkontrollpanel,CD7D2434706EDC49695E3AF746D3FB66737415E09A7D0A13829AE12065942654,32,0
com.notifhuecations.main,CD7F1607087E768C1F4BB76E97914A2B8B2059AC80C9F4BEEC68872CF1C5D713,14,0
cnczucchelli.mach3control,CD7F68AEE281B55FB80E5AF07A27B52FDCAC74AAE7FAE3734C821971E4F2A48F,8,0
com.zhanyue.dk.foreign,D8C610005810EACE0C59C2C0B889F0E0F2D3DB301BD2F726B72AFB42238C7CE4,15,0
com.fiercetech.truepoint,CD8D492EB97F4E510222844560051B12FE346460E5C90CFBEB97C54F1758FC45,2006,0
com.napcosecurity.android.myhomestarlink2,CD945F4D0CE12FFFBEA0B769B80FA176C45D956A62D6F5D1BA7DFA2A612AC4CC,17,0
com.coolautomation.ioccontrol,CD94A84D4B183AC6BB146DDABE7FE399DDD19AD09152C00E5843D1EC96BF1F9F,10,0
com.prosoft.lite,DAC039CB89CB3080F5432B49829EDAE274C21F798F620F31C4BC805FF43237BA,16,0
com.servertechnology.rfduinoSensor,CD9B0007402BC27A8B035D5813EC5CE4029B15245563C8DBD3D9947000FC2F5F,10100,0
com.priyoislam.bixbyvoicecommands,CDA1A54089E7A2C287F5666762ED9AE4ABDD0EC249C17FC4B2B65E6206F83E83,1,0
com.tmherl.pulsedtigcalculator,CDAE29F89E31BF5AEF50DD8EF67A84A1622F293983CE470616CB4397368D1483,9,0
hotlap.honkotech.com.pitapp,CDAFE33983303B6B0CC7929AA39986144719DADAE770D1A63C3BD05C3FA86994,11,0
com.m2robots.android.pplane,CE2B0A603722E3A99F9DB3C642F83F780495568FDEDB5ECB28CB37B64F5AB2F3,12,1
com.topband.smartpower.ective,CDB55130E0CD24E776D9C1D8AADD5A650ED5FF991096ABD5B4B48896307F0C5E,2,1
com.hf.jnova,CDBB60453FDFA750E8CD974CE4C517709EB84FD8E963FE6639F117F51BEACC86,13,0
com.birdsy.app,CDC1409C078933D81FE64A4F29EA843FD580070DB6929EC29CEF471A49A7364B,920,0
com.townsquareinteractive.martinac,CDC1D76AD4644D9D01E6CCC0D4BAE79F09B587BF4265893E5FA167C2B48B3B1D,1,0
com.ronebyt.smarthome,CDC2DD4D1285AA312B8CEA3024FC5A9D250FE0898D947A6CA4D8BA32E3B5CE33,1,0
com.aia.connexistechnologies,CDC60C6B26368A6FD1EAEA22D844C1DCB236A7F9B9EC8AE22047D8FF75E526E3,10003,0
com.technogym.tempusperformance,F3FB81F0B4DAF57CD1C3A7319E279249D8A16FC3A70A8BFE46CBB511E6FF297F,4054,1
trak.ensue.com.ensuetrak,CDC6B46D9F22A52ED9CE120776E0A25566CFF5275F19D8BF9CA2BF15E4203789,1,0
eu.gpsloc.app,CDC9CD156D601923ECAC547808BA7521853F4ECAE5C30102C77FF15BB9A4EAC9,17,0
com.molink.john.yfview,CDCA90C13267736245272539FA1F65EBC582F87B441F25978C42D9FD5946DF6D,14,1
jp.co.tbn.android.IllumCheck,F4AE3E255252A61FE8CCFF85FDA262C32B17BD5A830BCA7D89E71782F2B1A202,10,0
com.aquas.aqnet,D3EAA0B9D9F53A570D5F8C85E935CAC5908AEB8025773695301FBE8EE771B6ED,25,0
com.sec.android.usb.audio,FD37BEDB2604BBD138ACFE1FCC3FEAF0AE2A02AF8C20E312139FD3C6ADC037FE,111400100,0
com.szacs.cointra,CDD72B8401462470384D1A8EA5EC2247CD5B100A1041E02D732711C5DD939844,4,1
com.sukros.timelapseremote,CDD79D3A9995E28FF8C544FA9BDAF71748549C895F9AADC229EA0F2085B6905A,4,0
com.UsTggG.stiiiiiiing.pHnTottv,CDD87C80A689F8354B76148F0C3055B05CCDEFD9BF217C3EE2C8E87455D46B7B,5,0
com.minew.socialwristband,CDDA49D648A81E9CCB1EC2A3CD9879751892CB91A41B017ABF7D5B30474C6A98,2,0
com.einhell.measure,CDDBEBFA0DF0C0F3B8DFD7C1CB0F22D5A4C17841AD4C4C3ED565B5E945C6E396,3,1
com.adition.orange.keefit,CDE219FA09E6E769AF046BD70EF079D75EBB4409ECADE7E67C2986897D818F3D,66,0
com.orda_us.MySensors,CDE2E83981C1B829DAB8A0A2890CE9637B453740282273312F491A62778F093B,3,0
royaln.allwifiroutersettings,CDE5A012AFDF049988453C6F225DB633558F381B5CDADF79A2D964BAE424F830,2,0
com.ebionet.vemo,DAFB6A8E0A42D38CA18434729B2AF149C49A26F620CDFEDF37B7F6E8F2D7CB1C,34,1
com.weedle.ac_meiling_remotes,D121E4814F04238610F437A1DF65AB473C6A54E6E01A1518C5E89D4E6810BFCB,9205,1
com.roboart.carchabix,CEA982B1D5F8CBFC427D23EFA6B89425F2401A066389A4FF515E4B7BFC033439,16,1
com.joewegnerapps.android.wixeytalk,CDF7B737A57723F891956F5A3D54DA1BEC6897C3F4B0670EF383A549C6F2D0C6,102,0
com.bkomut.adalet.pcbkomut,CDF8354EC267D90AB8D10A8D9A3A1C98F5E409C6412E906D53F734605979AD36,4,0
com.lwcx.lw036,CDFDE8653C753E5C4F2BCFA50DF16328844FE9DA90903D49F146D850D6F53134,6,0
com.hori.android.autobot,CDFF2693D9B7B37D86A3091938814922D48758EF6F18E021C884F937677741AA,1,1
com.hanlink.phonocar,CE03E35ED5A72FE5EF6C120FC26609ECF68F089912B70B6E93759FF177E4C831,100,0
net.anfet.craftapsmart,CE06288329B8318BBE42EA010C667A2485DC05554B4D9A757132506C3F3B5A81,9,0
nl.teunissenenabling.roguenetdetector,CE17EA6FA5317F1C229719690A9A09913374585FB4487642EA00FECD98EC30D4,29,0
it.adsecur.adsecurapp,CE180D8A145FB65CDA785DBCC8A4CAE71CCBCEABEB62D96E981FBFB8C1EB8104,115,0
com.actron,CE1CDB3C0E00CE7422F28B4DD18A001FE15D70872113185D048A731CC67938A9,20191105,1
com.igen.soltarobusiness,EFDBBC6F2B85564CE941E2C2323D5D23E0B96DAB9914059FA784D55A706B2C9E,3,1
com.nissan.ambientlamp,CE269802E4DA9E22BF8FDC7EAA231E71EE19AFE8FD2C7B0B8F021295FE51AC8F,4,0
si.atech.barbas,CE2822DB4380948608C9A0A5A69D437198D4A0C4B80735891E20C60129029BFA,10202,0
com.frankische.ventilation,CE2C54AB0A047184CCF4E38B6E7D896CD94CBD3290CF1C6A062A4DE91A2EE60A,28,0
se.wtm.sublibra.lightControl,CE2CF35822A1062C8EE2B16D8DF69CE1673C2C5CD0F1E78F0F085AD0B954EC2F,2,0
com.medicore.rnd.umon,DC5B4D0B68A9C63CEC81C92828F783640B22AF179571A3859C6F9DCB7C3E2F36,14,0
com.nestech.androidcellbeans,CE2DDE82B455E0E36C2771B5C8B14F099BBDAAD61497679F7377222F0633C147,32,0
com.skroman.iTouch,CE2F5BF2BC157A582910948ED6574171DA3B9D3F64F9A708C086F7FB569EA418,6,0
com.newenergy.blemusiclight,CE32F314807231CE9D5AF292008634B6BB1E5F8D1F47410D05C7959737E4F354,6,0
br.com.seventh.sispron,CE3739D3AC802486D5DDE87E89B7D7E1E5E9C7168FD903E54D3BF9D5CF1AD756,75,1
pl.glpro.takephoto.provider,CE37E9005BA4D53C2D973BC731532EC8AC7350A937AA391D4F97B5C933A7BBC3,6,0
com.ice_energy,CE3C16B81BF4D1F489E7CE07C6C74EFBF0D6E3E65A51594191B0EDA4E122D136,48,0
com.lwcx.lw033,CE4448F7AF62C17DF35E32494F0FBA1AB5C8C9BB1F0C6AB2204486366DA7D238,22,0
com.kendo.SmartRemote,D59A69EB125F5E148A29958881DFA849E4E7C1B8F965ED3598CB706D1C0B7018,3030000,1
com.eurob.inctrefactoring,CE467D2FE4BB142AAF7706DF67B2254917EFF33C1E1DEDE187408B9C70599BB1,16,0
de.grauonline.arduremote,CE49041BF12A6D0C9EA78EEDBDA038667F6DA8CE943D0B6308FEA8852468818F,12,0
com.mulsoft.spo2help,CE4C1016272AB4C4AAA46E93816565263E802D6667B04B6255FB93B45B7E8AC9,2,0
com.rsm,CE4DD8500094CF9B4B26BEB991533408425AD421D85DB4FE686E66E79BA90C43,4,0
fliegl.com.BeaconHD,CE4E9DEC998EF648D54B0BCC6C1F58FA9160F5D1F8A22E1B0B9A2ABFF9C55295,2,0
com.uniden.unidenone,D0CBE463856B0D8939C4CC105E1E1705C31C5E4B3988E565F41243FA7D301FD7,3711,1
com.tekonika,CE52D1007D20FB05236AE16694E348BC3032228878DF8C773B0E5D46A155F1F2,1,0
com.vidmusic.equalizer,CE548267B03DDF38C7ED30E57FB844F42ABC05B1AC23FE1DBAEB7A2F5EFDE9CE,1,0
com.voxtrail.voxtrail,CE5499FA7EE8D1A050F2070F8CEF46812035F5C8B64DCAFC31A9132611DCB046,26,0
com.spectrl.DashLight,CE588DCFB79A80620EAE74BA4C79263201607128D9CFAD035760F9D2A9785CC5,25,0
com.VicoVR.UnityDemo,CE6B9D9B6603E0BE4D618D69172C01DB80424CDB0438F8C43DC02FF6EEB94249,104,1
com.ikosoft.compass_only,CE6E5E8EB230E75654C9628D4A2F980FD5DADE3FD81F612818EA4DF41EFFB122,2,0
com.puregear.purecam,CE6F792409C47A036E40FA2E31419F2A3BFD8FCF7F4DA0613EB05390636CAA8F,4,1
com.myway.androidapp.paidversion,CE71EC135BC774DFE8700B57204F233EF9B98D1D35CFE77AD7F0AE5CAE3139B2,11,0
appinventor.ai_hetler_zmani.bedroom,CE7280CE1A62AAE38266E7AA140238706A88389C05AFE7AEC1B928B506472C48,1,0
com.atmoscpurifier.smart,CE7648D266405235076FB1405DB76113C9FF2BE4122EFA84B5ADE6BE293092E4,1,1
com.dlfour.fandusettopremotecontrol,CE76E5C6B525C42F16A77CE3641ADBE9AD6EEBD898E2508EBE5FFA1881C422B0,1,1
com.impacx.bletestlistener,CE7AD774541191126FE1D526804626A78204E45C25E56F21675D60C88ABE331B,3,0
com.dual.musiclight,CE80BF347592BA5E4F16E02B5B69D5D55B2D724347A31CAECFB8B4A11DA0833B,1001,1
com.takeineasypay,CE81E901C5614DD2F80FF85F8D68BDF48900F8D2149FA7F1F6A93647DAB907D0,3,1
com.nissatech.smart4fit.masterapp,CE8278A50EB3A11997C0462C1174DCE58661C901BBE957C973DF3AE84D3AD260,34,0
com.connectedzoo.app,CE8D9824D3E53D68405AF22751E5DB8DD67F2AE87E9E37035C0258AA36D55017,191,0
com.rawleeks.triretrograde,CE9212D39F911621639DFDDF1F9DA0D58C4509077042B209CCBE01865233E354,25115,0
com.allremote.remotecontrolforrcaatv,D697256203321C0BF23E70D728F001C39BE9655D04858DC3486ED9C68718A5EE,2,1
com.fod.squawk.squawkprovider,CE9377BD4D44F5BCAB5C145725FD2E11E7D09781AF08F1A6B9FD4BE02CC89A85,4,0
com.manciniprogramming.babymonitorworking,CE97179AC8606B84FC381257F7178DF7C355917D74EDEBA9C27D768E346B64D6,3,0
com.smailho,CE98B5BCE4F6828A65A2F670FADD59FB1B3BEA90EF8E1C45A967832BA3506284,500,1
com.sresky.silink1,CE9CD7D01F6363E42813795A60DE04A286ABC91131FC2F817CDF7C3EE166A592,4,1
it.fluidsoft.brisach.plus,DEEFC6457A2FE74640E7AFA47C22D792EB5C0641050FD586CDA39721E5CF0DEB,6,0
remotetv.universalremote.tv,CEA29B06CD01815CCE5D376FBC5838D7FCE9A31D33A308C117BED1D4BA0229FB,1,0
com.terdelle.twilight,CEA4FBDAB313507DD8E74ADB797BCF7C5070307779CCF4D8FFA9341379783043,6,0
com.iotdevs.roboticcar,CEA7AF347C446D0CECAF709D3138A02E62CA64BBA994F2B0CE30D873FE6F28A6,1,0
riatech.water.reminder,CEA9E3AC8201E6F0E880C269501CA2D363E3B3B7993058D45C3A000CDFEF1788,2,0
com.asus.zhenaudi,CEABFB185A37CFBC658BC38A1C9127D0125AFD8F4C80BC41878B2FD26CD36F76,1630000357,1
com.instreamwater.app,CEADF454B6EB8934E07489BE4B5F41735A15AB7FC34B8D53C5B54A54B36616F0,113,0
io.gpsofthings.pearlapp,FE31D07E5E016832A37B0C115D65B6870430BFEE8C44899EA39659BDDC53FDAA,10109,0
de.solarturtle.vedder_monitor,CEB5072A3971292F79A2B9F753521114C64E27864454346FC3EEF1EEC8EA11F1,3,0
de.okin.hastens.remote,FE49AFAE854B2CF92FD69533DD088A218B7736AA90D20AE08BD5ECB4E9D54612,200,0
com.hydrogear.mymow,CEC88024C904D9FF45C71908735DF69EAB2A07E9CAFCF737D461C5E1C1346A49,17,1
com.homeautomation.linknet,CEC9A81D1F8063069687F69668C037762E455A6F67FADF0DEC87D038FCDC888F,210000000,1
com.cercacor.ember,CECC779F257532E6404F8524FA5CF693262B8ADA2376B508AE37F41A21B1740E,34,1
in.krosbits.castplugin,CECDD364CB8D2B6B998D110A2E287BB1CD046915EDC0ADF10D875863CA02BA82,3,0
com.klevermobility.dashboard,CED6F187D4047680B1AE7BF257734F7BFD77EA8F6CAE584E1471421FFA15831A,2019040901,1
com.intersales.ipo2030.gcm,CED7496D7A69C71DDF88032FDEFA85C6C74540E5B3D8A70F867CAC940331D720,56,1
com.joyhonest.drone_wifi_001,CED96770282C873A2DC4394862812442F3B631479436F3FFB7D3A86947209871,2,1
it.justitaly.justtrack,CEE2EF8204F062D2431F0A8FBACD238CF89E05FACF4015360AF9956DB106FF96,24,1
zzsino.com.wifi.zzelectricblanket,CEE5582F8852153AC05940A3EE8732F099F659C4E2513DC657E1D8E68925A81E,9,1
com.attirance.mobile,CEE61088C2DDD93D0311ADED40E563763E10766F20D5ED1BE05EC2863FD0D6CA,4,1
com.trainerize.unyqefitnesshonolulu,CEEB30E575C6EAACF1AC9AE65D6A03E8846F71E1A80A17F3138C9A736572E1C7,702030,0
ie.eightwest.crew,CEEF5B79E7B5440C647B3B3A379000DB335C98162C3E90728920B39FF4CB302D,364,1
com.guide.blinkcamera,CEF724A9DEFE0AA9E948E43430E21602B6672EC2F51E8B858CDCE6F25476D3E5,10001,1
com.wifiaudio.EFUN,CEFFCB04AC8701F7A1675DC96037A85BA196675C54B91A7498C723E57D5A41C8,2017112811,0
generalplus.com.renkforce,CF039BDBDB9AB5876F3683DF03AF7EDA87CBE4B533A104135B067C3335F393E9,4,1
se.netmine.wemoapp,CF075998EDC44647F8C8C7222FCA543605085340C4955C3CAA6092FC416D7775,20,0
com.coleparmer.digisenseconnectirthermometer,CF0999E37A0915FA9F2AAB7E5C2FE82022A9D9A2548494C373D4CE536D4EF0A6,9,1
appinventor.ai_widemobi.upstimings,CF138A928459F0CC811BBEF81771B1BAB4ADF52B95FF69D0979FFFC7AFAFAE17,1,0
com.Bday_cakewithphoto_RV,CF1770C60F52E4A0FAF1BCAF272B7A3EC3C1CB8C5CB4A7B610A085D9641E3CE6,3,0
com.stinsoft.smartwater,CF19F51952CC776FB9AC6B5BC0CAC9B054C8E526CCC75786063377ECB95F819C,3,0
com.nebulanotify,CF1B5E24907F01151C2F4BB2557226B4E8F40264348DAADD83C9029C18BDDCEE,1,0
com.ilovemywater.wifi.mywifi,CF1EBF16206F563B2D6D0A7DC622BF7D84F902424ABF2ADEB76498C43941DAB0,1,0
us.ZieliFun.thermometer,CF1FBA35842693DED8ABEDF9E800168398455C88D8766A0239CE74AB5E999A2C,62,0
com.awise_reef,CF20D5E1C92A0DE7F1CD1E8069EF2BE4CDF15BCCCCCBD89DEFA382A31B9D9A8A,11,0
com.zydtech.pro365,E0EF6AA5DE0C56ADE8BD35D76D381822688C2CE7A04E0A3C28CD42A655BD40FC,7,0
com.lewei.skydroneshdpro,CF2FB5D9386FEA91232EEE4D17DA8A54F58CB0C7D9E52D6EFD9761AA6BE4C32F,4,0
com.weedle.projector_casio_remotes,EC9BE865B0A9FEB649AFCAA3A37C734D1698C1F33CF956B60F9BE3D4A07693C8,8300,1
com.rmdy.emblem,CF3C0F4B925438A4624899FE6CE34D127D7CC86BABE8EAD85EA14E0C8C8298FE,963,0
com.devmill.hydrogen,CF3E4A083B100ECCC65F5AFFEF010DDD235CBC576A0FCC0822D5951260260D70,55555,0
indias.wirelesscharger,CF3F9DA68E11D5B50CE3523DC4679DF520FAAD61013906A0E00D419763023668,3,0
com.lexus.tcapp,E75AFE1719609F63E22DF7FB35B010BEDFE225E5D63D862F917A73D75284A249,25,1
com.jh08.wattioapp.activity,CF4501A9B3F2D58084C482D68B7EB597439347C03E8809D7036BDBD53BBB80B2,66,1
com.harman.marklevinson,CF4D42988E619ED6176C460A4E93C20FF75B833B03E992105FC5FEE1AFAED3D4,33,1
com.uhssystems.g4s,CF4D75966B37D7E81EB0B63C6DBDF92381777F2009D0889F2622573234C83456,75,0
com.jingxun.smarthome.lje,CF4F779560EA4B52BA32E19F9C1CAAD130AB2ED83E1594C557505F7700AEE4EE,1907261708,1
com.precisionplanting.connect,CF53960CFA5BC9AD2E961CF67C745C1B0CB2B37F229AE2328904650DEDF18EB0,105003,0
fcordeg.com.pidbbq2,CF55DF738FFDECD0C8D98AD36FE3B767C70945590B0F82A5876EDCC919191756,13,0
wfu.org.micandspeakercleaner,CF57FBFFBD79168929B656073287C0262D71FECA1449A4CA4F92C5396D5F55DA,1,0
com.msa.lifesciences.healthmetric,CF585F122178A4C7E34C3F8DCF8F2CC47C3F505FA9DFA95862D04966474208AD,63,0
com.dockertyelectronics.SCLBlueToothCommander,CF5AD4FAE2ED6462C7FF1AE3FC33CC1C06F5A17292042C58E358A61A07EA7C78,81,0
com.turbo.gps,CF5AF290FFA4A0ABC6C29372B723E265261D04DA4BA74EC5FD395752D855FF26,7,1
com.allinreality.simplarmeasure,CF5C8BEB6B0F34D93CC77DBC42D29DC6E7BB1E0C999D949EF7D5897049EB93A8,2,0
com.inex.ioioanalogmonitoring,CF5FBBFA52F5F394C5F16F62F4344CA99E28D25A447567AF2B80C61886D0966E,5,0
com.satyamedh.tictactoe,CF627C6417E1D90AE81E853F43EE6106024673363132982E1135275072B022E9,4,0
io.robotical.martyapp,CF62D855A940828855FABB003ADCA0A1F9C07B6D21F8D5BFC726484565399A81,10,0
com.socomec.soliveups,F3764767EE881F19CF6D46FFF91BBC710639FEC8E6F50940C8445A2AD849F2C2,10005,0
com.showtv.cast,CF67CE4FD6DBC2F07BD7DBA2332756A152180FDC417C74DFD2B41B2A63B8A7C7,2,1
lighting.rad.rtmarine,CF6D1E63E2D44089528BAE1CB3F998BF5DAE58D4704355A0BEC949F050ED3863,1,0
co.ixon.stridesitelink,CF6E5813E9391C4C13B2675E740779F87F2646727C7AFBFCE1D626747A022070,200003,0
de.threedigi.threedigirterminal_2_0,CF78A41920FA3CBF4EB298D46C4FDBEF1CD4C5F1FC8B178A5D28E0C909AAF0BB,1,0
com.ScmMarine.Scm.Assistant.Trolling,CF7B75D97C738BD9ADD445A1783ADF2C5928D8F10A02611AE0F4BA9ACC27D7B1,400011,0
com.lauszus.balancingrobotfullsizeandroid.app,CF7E80708E85D196316D208907E964A0D32EDD1E551F9CB6F1ED3ACC6B5613FC,2,0
com.mct.screencam,CF81B4DB81ABBAD5E5316BE265AD794EE192305DFF3242870F6BBA4F651A0EBB,5,0
com.nortisgroup.solarlaabox,CF87839D6FB12F2DBD82C87E9F456B682D3ED52D96FF34307A94325A826311AC,8,1
com.Healthtools.SmartWaterTracker.DrinkWaterReminder,CF8A08C28EE384007B4EC2D33F2E5C89C5104FD1B947C4854DE15494CF5969DA,4,0
com.jingxun.lianheater,ED166192510B495D942C473E1C81336E3997A43F948EA06449DD63CCBDF314D1,2008251011,0
app.impimpi,DF4E7FF4D570E68EB748147559477D490A2774CBF5A3BE0686FBB6250A3A3265,10720,0
com.udtrucks.udar,CF9240120E38A5C2DF49A51AB45F18EC4D4160A1795B56BB8E545F890C4AD72B,4,0
it.fmr9000.hifiwavetestdemo,DB89E635477C217C7A461C1FB6C7E837F7AF14BD80712880F80DBED82FEAB158,4,0
com.romt.tvremoteforthomsontv,CF956068D51E945FE103AB71DB1A4CBB8EDC44BA0C2C4F3A3B8D3A1135743BC0,1,1
com.relayrdlwifiswitch8newver2,CF9EF192FE0430DAA1B4A96E1E8D8DE4A455D79B6ECE802FD7EE44490D6EC1A6,1,0
screen.mirroring.miracastxd,CF9F5B9C237AFA71AA458F287FEDCFC800D90A88690251F0A8B3501EC8CB8ECA,1,0
com.la.thermometer.checkroom.temperature,CFA12CF8E3B76AD04E3343E34E3C4ED356CE2C0A0BDD9CD64EE85A68BB378509,1,0
com.inkel.app.EXM_50,CFA6169835CD86A494728522C1EB9D7A49443DC23784459E235D51D10634ADBF,21,0
com.linuxbluecontroll,CFA62A422A54D941052E7595C6F628D740486BAA914D9341AD0451025C286F22,1,0
com.katrino.KatCluster,CFA98E5E788BDCA303EFA7FFF0CF85B5F62D4FD469ECAD005532A3A649A81DAF,1,0
com.asy,CFAEB12D62131C5FCA4CB458EF716775F24C5D83DC208C71FA2747753101D600,1,0
com.trimcontrol,CFB44EEE62C4501458BE14659760E18C272DF31715FC7440CB2593F6C0B12959,38,0
it.nextworks.ibest,CFBAD4130802CA5F1014C1A0A7FD6C0650A985C429D0364929939822D22BBCA3,231,0
com.mattel.hwtechmods,CFC7C465DAA8FAE10BA03EC49FD7E03A4245205F5FEA102757E08886870897E8,92,1
com.Easy999,CFD165549DE373C352E429CF408AFFAF7371866924DCB3EAFDE39B8348AACC1E,9,0
com.Retinasoft.Voltsec,CFD69D8AA8CA15875C7BB9B0E4BC9116F5132A70CE6D139B5A9FD7A5BCBE37FE,57,0
com.letscontrol.universalavrremotecontrol,CFD73163A99382E76BF37C1B92C92F7F5F9D4905440518D85BBFCB53EC803796,7,0
ir.remote,CFDA1382C6D1A8AB0914E92B051D69AB42B2F0B43D40A6999C8CAEFEF7777A6A,4,0
com.collingwood.smarthome,D08789FF9F106F5D7E6FAABD9F55128E82ADC7F2753C9D8917AFB37F5D75C16A,2007311741,1
com.pabbas.pabbastv,CFDFB55610B970E5B38625CB46FD7431FB960FFCCB1B878E40295175E17FA59A,7,0
com.apogeeatech.universaltv,CFE174E40D1F33C083E5885B5C44295BB73EA0871995167448A636E0050C6A5C,1,0
com.iritech.iddk.demo.irismarteye,CFE61761BDD133AA7BC6699AD9A436A6AE88931814693CE0BBFE3D8A90647B85,363,0
com.dgndg.dragflashlight,CFE90992662DAD279F9AEDF235C0BDAEAC7537E6726DAC0E856DCDDA782BBC64,44,0
net.meond.lanwize.free,E6958D17E3ACD9A68599C460AC9E04DE66A666D8CF012B6FF9E963EFA3861278,150,0
com.dfsol.RC,CFEF0DA92819BBE1B9CEB865ACEE687F263537BCEF6E40ED8558C23A0967F592,9,0
com.securenetmonitoring.alarmrelay,E226E36749A00A89EEA35C46A5EE88A547A8A95DB058E70A9F36E4524CAF0BF3,120045200,1
com.mycloudviewer.sva201,CFF304C82797A0E565597FF3554C337171602CDDE6344B76E0EA79B7B3E3CF8A,791,0
com.m.simpleflashlight,CFFA11D029842308B7DDCD11BF6304CEA806F073B349D56CB63C89EA0440379B,3,0
com.almando.play,EDB7B124C7168F436CF769CFF6BFDBD7D41E554E05BE30CC43904A3369FF02CC,180,1
con.vison.macrochip.bounce.car,D0037329E26DC8C8A2520ABE7D87E53011BBBC2D7A1675889C9619867C966FEB,4,1
com.konicaminolta.mobileprintforbizhub205i225i,D00B5E3015207681CC2218DBD94412DE5CDAEACA2DF883F66C2406E56599E7BC,14,0
